Log n,ZETA,DELTA,OMEGA,k_param,TAU,ETA
245.04676693332965,0.8063770971371677,0.03971194729570233,1.635663108403825,1220.927481166465,0.49491748971227,0.02245125409757173
192.88450400345027,0.8009457641406555,0.04350269357943205,1.011842519676298,34.30058548404948,0.506021654434555,0.1176012491184773
192.88495243526995,0.8009457067337302,0.0435015439448282,1.011821329563779,34.301864575673264,0.506021494069048,0.1175975622044602
208.94558620639145,0.8075021286670436,0.04757172748747529,1.479269760418171,319.8666070928694,0.488249595409131,0.009329954860049465
208.94558620639145,0.8075021286670436,0.04757172748747529,1.479269760418171,319.8666070928694,0.488249595409131,0.009329954860049465
