id,Vertices,Parameter,Probability,Creation Time,Analysis Time,Timestamp,Exit via Timeout,Time Limit
,100,40,0.4,0.476,12.688,13:02:24,,150s
,100,40,0.4,0.093,11.821,13:02:36,,150s
