id,Vertices,Parameter,Probability,Creation Time,Analysis Time,Timestamp,Exit via Timeout,Time Limit
,50,11,0.9,0.01,0.006,15:01:56,False,30000s
,50,12,0.1,0.004,0.009,15:01:56,False,30000s
,50,12,0.1,0.007,0.008,15:01:56,False,30000s
,50,12,0.1,0.006,0.005,15:01:56,False,30000s
,50,12,0.1,0.007,0.004,15:01:57,False,30000s
,50,12,0.1,0.005,0.005,15:01:57,False,30000s
,50,12,0.1,0.005,0.006,15:01:57,False,30000s
,50,12,0.1,0.008,0.008,15:01:57,False,30000s
,50,12,0.1,0.006,0.005,15:01:57,False,30000s
,50,12,0.1,0.005,0.009,15:01:57,False,30000s
,50,12,0.1,0.005,0.007,15:01:57,False,30000s
,50,12,0.1,0.006,0.006,15:01:57,False,30000s
,50,12,0.1,0.005,0.005,15:01:57,False,30000s
,50,12,0.1,0.006,0.006,15:01:57,False,30000s
,50,12,0.1,0.007,0.008,15:01:57,False,30000s
,50,12,0.1,0.005,0.005,15:01:58,False,30000s
,50,12,0.1,0.008,0.009,15:01:58,False,30000s
,50,12,0.1,0.011,0.017,15:01:58,False,30000s
,50,12,0.1,0.009,0.006,15:01:58,False,30000s
,50,12,0.1,0.008,0.008,15:01:58,False,30000s
,50,12,0.1,0.01,0.014,15:01:58,False,30000s
,50,12,0.1,0.005,0.015,15:01:58,False,30000s
,50,12,0.1,0.005,0.006,15:01:58,False,30000s
,50,12,0.1,0.004,0.005,15:01:58,False,30000s
,50,12,0.1,0.005,0.009,15:01:58,False,30000s
,50,12,0.1,0.005,0.005,15:01:59,False,30000s
,50,12,0.1,0.005,0.007,15:01:59,False,30000s
,50,12,0.1,0.005,0.006,15:01:59,False,30000s
,50,12,0.1,0.006,0.005,15:01:59,False,30000s
,50,12,0.1,0.007,0.008,15:01:59,False,30000s
,50,12,0.1,0.005,0.004,15:01:59,False,30000s
,50,12,0.1,0.006,0.005,15:01:59,False,30000s
,50,12,0.1,0.006,0.005,15:01:59,False,30000s
,50,12,0.1,0.005,0.012,15:01:59,False,30000s
,50,12,0.1,0.005,0.005,15:01:59,False,30000s
,50,12,0.1,0.004,0.005,15:01:59,False,30000s
,50,12,0.1,0.005,0.008,15:01:59,False,30000s
,50,12,0.1,0.004,0.006,15:02:00,False,30000s
,50,12,0.1,0.004,0.008,15:02:00,False,30000s
,50,12,0.1,0.007,0.005,15:02:00,False,30000s
,50,12,0.1,0.007,0.006,15:02:00,False,30000s
,50,12,0.1,0.004,0.005,15:02:00,False,30000s
,50,12,0.1,0.005,0.006,15:02:00,False,30000s
,50,12,0.1,0.007,0.006,15:02:00,False,30000s
,50,12,0.1,0.004,0.004,15:02:00,False,30000s
,50,12,0.1,0.007,0.007,15:02:00,False,30000s
,50,12,0.1,0.005,0.005,15:02:00,False,30000s
,50,12,0.1,0.004,0.005,15:02:00,False,30000s
,50,12,0.1,0.005,0.005,15:02:01,False,30000s
,50,12,0.1,0.005,0.006,15:02:01,False,30000s
,50,12,0.1,0.009,0.005,15:02:01,False,30000s
,50,12,0.1,0.005,0.006,15:02:01,False,30000s
,50,12,0.1,0.005,0.007,15:02:01,False,30000s
,50,12,0.1,0.006,0.007,15:02:01,False,30000s
