ID,Vertices,Parameter,Probability,Creation Time,Analysis Time,Timestamp,Exit via Timeout,Time Limit
,20,7,0.2,,,14h09_35,,
,20,7,0.2,,,14h09_35,,
,20,7,0.2,,,14h09_35,,
,20,7,0.2,,,14h09_35,,
,20,7,0.2111111111111111,,,14h09_35,,
,20,7,0.2111111111111111,,,14h09_35,,
,20,7,0.2111111111111111,,,14h09_35,,
,20,7,0.2111111111111111,,,14h09_35,,
,20,7,0.2111111111111111,,,14h09_35,,
,20,7,0.22222222222222224,,,14h09_35,,
,20,7,0.22222222222222224,,,14h09_35,,
,20,7,0.22222222222222224,,,14h09_35,,
,20,7,0.22222222222222224,,,14h09_35,,
,20,7,0.22222222222222224,,,14h09_35,,
,20,7,0.23333333333333334,,,14h09_35,,
,20,7,0.23333333333333334,,,14h09_35,,
,20,7,0.23333333333333334,,,14h09_35,,
,20,7,0.23333333333333334,,,14h09_35,,
,20,7,0.23333333333333334,,,14h09_35,,
,20,7,0.24444444444444444,,,14h09_35,,
,20,7,0.24444444444444444,,,14h09_36,,
,20,7,0.24444444444444444,,,14h09_36,,
,20,7,0.24444444444444444,,,14h09_36,,
,20,7,0.25555555555555554,,,14h09_36,,
,20,7,0.25555555555555554,,,14h09_36,,
,20,7,0.25555555555555554,,,14h09_36,,
,20,7,0.25555555555555554,,,14h09_36,,
,20,7,0.26666666666666666,,,14h09_36,,
,20,7,0.26666666666666666,,,14h09_36,,
,20,7,0.26666666666666666,,,14h09_36,,
,20,7,0.2777777777777778,,,14h09_36,,
,20,7,0.2777777777777778,,,14h09_37,,
,20,7,0.2777777777777778,,,14h09_37,,
,20,7,0.2777777777777778,,,14h09_37,,
,20,7,0.28888888888888886,,,14h09_37,,
,20,7,0.28888888888888886,,,14h09_37,,
,20,7,0.28888888888888886,,,14h09_37,,
,20,7,0.28888888888888886,,,14h09_37,,
,20,7,0.28888888888888886,,,14h09_37,,
,20,7,0.3,,,14h09_37,,
,20,7,0.3,,,14h09_37,,
,20,7,0.3,,,14h09_37,,
,20,7,0.3,,,14h09_37,,
,20,7,0.3,,,14h09_37,,
,40,30,0.2111111111111111,,,14h43_03,,
,40,30,0.2111111111111111,,,14h47_08,,
,40,30,0.22222222222222224,,,14h47_57,,
