Log n,Zeta,Delta,Omega,K,Tau,Eta,Threshold M
189.27659129310751,0.8038893261608455,0.04539737713628135,1.47032747393191,84.31735845913083,0.487904661147198,0.007796201068497075,-0.00606
189.27659129310751,0.8038893261608455,0.04539737713628135,1.47032747393191,84.31735845913083,0.487904661147198,0.007796201068497075,-0.00606
